panel,case_id,action_id,review_record_id,evidence_ids,old_prediction_dependent,evidence_reproducible,action_semantics_unchanged,portability_status,reason
A,case_42362be8fe551180657da287,STUDY_REGULARITY,aba9ef1bd19dd33867ee398dae14b819a56df22658391e080c70b5501c9b3307,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e574dfb09b753e759c68a357,QUIZ_RETRIEVAL_PRACTICE,48247b789386784b59a996f67e1bcdcf7b5d44ef7d35167cfe973bfe3124e8be,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e574dfb09b753e759c68a357,STUDY_REGULARITY,fed58176f033a01fa475eb03b573af33df205bb7b21db9e10f3e93f07116befb,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_b1c34256b1c896cf534643d2,QUIZ_RETRIEVAL_PRACTICE,0ee229f124d5b494a6adb71d6bbad8dc122a163159cad675b6b2cc02f7c3819a,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_b1c34256b1c896cf534643d2,ASSESSMENT_COMPLETION,21e4b2ea090ad717489762996c5d4e24dfba2345a8b54ba6e119c829fe3a6000,completion_rate|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_05fff2112eaea47bede2816d,QUIZ_RETRIEVAL_PRACTICE,5a081436c457c043d04e68c64c14d5823913920ffc460e48b74dbafe9f320dc7,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_05fff2112eaea47bede2816d,ASSESSMENT_COMPLETION,ecd58c53168818aa85c73a6b8bce3a7a50fbd39c69a80b180d3fe5d7f305c96b,assessments_due|due_soon_count|missing_assessment_count|completion_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_05fff2112eaea47bede2816d,STUDY_REGULARITY,840bc8c26189599351fe29444ca2295d1867ee009741d7c12f9b70225f79b54b,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_dc4510b2c0af952610896fb3,QUIZ_RETRIEVAL_PRACTICE,430ec08f69687faaafbe18278174581df9514ee78e52a540e505c432b5701401,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_dc4510b2c0af952610896fb3,STUDY_REGULARITY,8796d592564a1d88981e1e8c6308d349c8c8a829fcc3936b2cee5b275596c614,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_00ecf3fccd469bdd54a46cc7,QUIZ_RETRIEVAL_PRACTICE,e8689e8ff6913ad53ce9eef35a7fd1235709b0c5df3e24977db654f64958952d,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_00ecf3fccd469bdd54a46cc7,ASSESSMENT_COMPLETION,f4fbe09f09a1cab66c7e8859b4176c735aad45ae5339aff71ff273cfb3499c5f,assessments_due|due_soon_count|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_00ecf3fccd469bdd54a46cc7,STUDY_REGULARITY,bdebd651190ddb53ee96143bcff3c65bb19da48957cd9b1fabfc114fb326fb33,regularity_score|active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e2d6044f224b69d09283107b,QUIZ_RETRIEVAL_PRACTICE,d66f9f926293ca40af7ea816e1e2000b619fb6a5ef41144c7cbe5f1533ac7c3a,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e2d6044f224b69d09283107b,ASSESSMENT_COMPLETION,adeb112292aef0abeff0d4507c61a743439df724827916afeed6e8050022afbe,missing_assessment_count|completion_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_e2d6044f224b69d09283107b,STUDY_REGULARITY,b4e8b3474628ac9de67308feaaf0c86b6ebf8fada60f593cb3077d9178fc8d79,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_24d5c68727fa82f316f16bbc,QUIZ_RETRIEVAL_PRACTICE,052572ac9b876590dc0342c19e79dde70084238f0b5729709a9c7ec33c975e7e,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_24d5c68727fa82f316f16bbc,ASSESSMENT_COMPLETION,b29399953651e90a5fbcad0fa1d503c8f0c4980cdcfba86871a000351ffba8a6,assessments_due|missing_assessment_count|completion_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_24d5c68727fa82f316f16bbc,RECOVER_ENGAGEMENT,7c2a7218cd149d270cea32be30b06d9586db25f40ef6aae27c424a02c298cda9,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_24d5c68727fa82f316f16bbc,STUDY_REGULARITY,47ed616cb1bb1452da4ab32a687337b5696d2e61be87d352ed1e11ad8c7e0743,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fa109135c954c6016edbb5fe,QUIZ_RETRIEVAL_PRACTICE,3b82b329e1cf85956c0284ef88d1ae377a5c9de1c523f2e201f3e1040aa36fb7,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fa109135c954c6016edbb5fe,ASSESSMENT_COMPLETION,00a4539c30fc026ed26d438f5f158b02663c02c75acf894ba79ec11ea66b4734,assessments_due|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fa109135c954c6016edbb5fe,RECOVER_ENGAGEMENT,98ccbbfefe93323d95149a16d2f687e8f499d2bbda5886c43f212a1742c1dfa7,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_fa109135c954c6016edbb5fe,STUDY_REGULARITY,dae4da5bf7c052e0466663918335ef472dfa7683fc827325ebcfd8e615be13c9,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_6b41707da7db704460c41ac5,QUIZ_RETRIEVAL_PRACTICE,8610b106336cff2f4452ab361b021210d252df21aa6d25faeffc534eef55f535,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_6b41707da7db704460c41ac5,RECOVER_ENGAGEMENT,aee70f69997d89e24ade03f5843364b87a6e8e75dd694f4ffb409c978dd5f726,completion_rate|missing_assessment_count|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_6b41707da7db704460c41ac5,STUDY_REGULARITY,0dccf108b9e69a275e5734c1a679f3eeb35c6e979f9f33f4bb561dc3ecdcf35a,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_a3bf6de34521792dcd7d7e3d,QUIZ_RETRIEVAL_PRACTICE,30dd4691d2eed0d1c7565bd10eaca71502b9447c94624f8a31b03641792b7942,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_a3bf6de34521792dcd7d7e3d,RECOVER_ENGAGEMENT,4309a42fe403212a06c3b5472f39032e3936b3c3f8fa2eec79f20884fd2b7b9c,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_a3bf6de34521792dcd7d7e3d,STUDY_REGULARITY,45f5fc96b81f3e9b3025a18f0a325df1ded4f53b1ab5e71534124844f0984bea,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0acc290620e0077e4c3fa706,QUIZ_RETRIEVAL_PRACTICE,696437d99c22492e2c384771c35846318ef32b474f174f11a20c8efdeb9819b4,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0acc290620e0077e4c3fa706,ASSESSMENT_COMPLETION,26eb8a43e8775be5c729c92d699634be00f1c5030b371a2c2b0a960c72e70c0a,assessments_due|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0acc290620e0077e4c3fa706,RECOVER_ENGAGEMENT,84e1ff10375eae6df2c3f8e6a7572bb898767adee377430d2c5e175edbf2faac,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0acc290620e0077e4c3fa706,STUDY_REGULARITY,738efdb9a4cb295a2c378e4af884c536a83b681bc73f1b3f1203bdd0ed74cffc,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_0acc290620e0077e4c3fa706,TARGETED_CONTENT_REVIEW,62e25e07be9670fd70c4b53e9eac31fe804078560ad5251acd237dd526797b0e,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5d564b69a2997bb31919d24f,QUIZ_RETRIEVAL_PRACTICE,cc58136f0b1c3eac000555badfad548113b7f233a566778efcf1581e0f4f7683,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5d564b69a2997bb31919d24f,RECOVER_ENGAGEMENT,654152d39a152b5fd3240dd648c499278fcff4e9f8db372faab7107a6f6be97b,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5d564b69a2997bb31919d24f,STUDY_REGULARITY,646e865e59f6604fcf66a186ef6956b6f6951a6f2e06a4279bed8d849d3c7390,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_890f07d10a37acab08de0bf4,QUIZ_RETRIEVAL_PRACTICE,bc7a486f16ad11816a7a2b952df6d89f21c4139b07163e987e43c8db9c66701b,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_890f07d10a37acab08de0bf4,RECOVER_ENGAGEMENT,b57f39bdf2c33c1cdf5c9e66c66bcb495fc737fbdcba5902eb7e47e5d166b08f,active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_890f07d10a37acab08de0bf4,STUDY_REGULARITY,df7d388bcf60201389cec87ed34c036e68a2ba41d932a6c4aebf3d1995e97df1,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_890f07d10a37acab08de0bf4,TARGETED_CONTENT_REVIEW,629bfc407e639f13d8f4daa5b48e3768fe170969012dcacda6dc8f5478c22148,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_56d25643f9ea37667be3c557,QUIZ_RETRIEVAL_PRACTICE,98b5c82786d8c14b1417138a7b1eb3f7376887c5e9eb068797b0ba89e1b4a8c2,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_56d25643f9ea37667be3c557,RECOVER_ENGAGEMENT,8a21f6436b4aa5d77ed91528c56fca5abf5cbc7e3afdf8d348f14bc8ec627f27,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_56d25643f9ea37667be3c557,STUDY_REGULARITY,a1320fdc75fb23c0227574981414b2f4401d6eb29b652113ae9387213cf7e9ae,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_cffad9b028e339713e4adf9d,QUIZ_RETRIEVAL_PRACTICE,dc9a69f27c910200ca3cad3d5350a2a76dfd46d1ab0c7f7189ead8c176e1eab9,quiz_available|quiz_activity,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_cffad9b028e339713e4adf9d,RECOVER_ENGAGEMENT,5fb210611484910a59c493f9fa0b6dd3083cb3afb196706a324fa76313115f5a,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_cffad9b028e339713e4adf9d,STUDY_REGULARITY,347bc3fced71f3295165473773ccacbf554222cf184ea7575dc6ed26f9118a3c,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5d652dd10bcc3a7257b33e38,QUIZ_RETRIEVAL_PRACTICE,928ad7b9a7fbbd4711efd1333ecee055e704f25ab2bcc5a94b3a7a293dc9b59b,quiz_available|quiz_activity,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
A,case_5d652dd10bcc3a7257b33e38,STUDY_REGULARITY,82fae6791cfb5f4e51f884fa3d7562c0e89c7698e7643b6e6db905ee667a77fa,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3."
